document_id,project_id,project_name,publish_date,outlet,stance_code,frame_code,reasoning,coder,model_name
JKPOST0020210628eh6s0000b,P029,General,2021-07-12,Tempo,Opposed,F5,"Editorial warns Indonesia against copying China’s centralized political and state-capitalist model, criticizes BRI-style state dominance and human-rights abuses, and argues such a path is unsuitable for Indonesia.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPOE0020210712eh7c000p6,P116,Jakarta–Bandung HSR,2021-07-12,Tempo,Opposed,F2,"Strongly criticizes using state capital injections and Chinese loans to rescue the Jakarta–Bandung HSR, calling it a loss-making prestige project that will saddle Indonesia with long-term fiscal burdens.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020210712eh7c00006,P029,General,2021-07-13,The Jakarta Post,Supportive,F5,"Chinese ambassador’s article celebrates the CPC’s centenary, emphasizes China’s development successes and global leadership vision, and promotes its model and multilateral role in world affairs.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020210713eh7d0000l,P029,General,2021-07-22,Tempo,Neutral,F3,"Discusses reducing reliance on foreign workers in national strategic projects, citing sectors like smelters and the Jakarta–Bandung HSR while focusing on training local labor and managing social tensions around TKA.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020210716eh7g00002,P029,General,2021-07-22,Tempo,Neutral,F3,"Reports that COVID-era entry bans on foreign workers affect PSN timelines but argues local workers and remote technologies can substitute, framing TKA mainly as a social-labor management issue.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020210723eh7m00039,P153,Morowali & Konawe nickel smelters,2021-07-29,Tempo,Opposed,F1,"Quotes economist Faisal Basri saying only about 10 percent of value from Morowali and Konawe nickel processing stays in Indonesia while 90 percent accrues to Chinese investors, depicting the investment as exploitative rather than developmental.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPOE0020210729eh7t000ji,P116,Jakarta–Bandung HSR,2021-09-02,Tempo,Opposed,F2,"Parliamentarians and experts call for an investigative audit of the Jakarta–Bandung HSR before granting fresh state capital, highlighting large cost overruns, APBN risk, and dependence on China Development Bank financing.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020210903eh920003g,P029,General,2021-09-06,The Jakarta Post,Supportive,F5,"Op-ed argues that a more active Chinese role in global governance via the UN, BRI and AIIB is beneficial and urges China to provide more global public goods.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020210905eh960000c,P029,General,2021-09-10,Tempo,Supportive,F1,Reports Bank Indonesia’s push to expand local currency settlement with partners including China as a way to deepen trade and investment while reducing dependence on the US dollar.,final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020210910eh9a0002w,P029,General,2021-09-22,The Jakarta Post,Neutral,F4,Editorial welcomes EV battery manufacturing and nickel smelter investment (including Chinese) but stresses that coal powered smelting undermines climate and environmental goals.,final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020210921eh9m00006,P111,Jakarta-Bandung HSR,2021-09-26,Tempo,Supportive,F1,"Highlights technology transfer in the Jakarta-Bandung high speed rail, with Indonesian workers learning Chinese tunnelling and slab track technologies and producing components locally.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020211001eh9q0003i,P029,General,2021-10-06,Tempo,Opposed,F2,Summarizes AidData’s findings that Indonesia has large unreported BRI related obligations to China that blur the line between public and private debt and pose fiscal management risks.,final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020211011ehab00001,P111,Jakarta-Bandung HSR,2021-10-11,Tempo,Opposed,F4,"Reviews accidents, floods, rushed feasibility studies and weak AMDAL around the Jakarta-Bandung HSR and criticises the growing burden on the state budget and its bad governance precedent.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020211011ehab00003,P111,Jakarta-Bandung HSR,2021-10-12,The Jakarta Post,Opposed,F2,Editorial labels the Jakarta-Bandung HSR “too big to fail but too costly to continue” and warns that escalating costs and state injections contradict the original business-to-business financing promise.,final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020211011ehac00007,P029,General,2021-10-12,Tempo,Opposed,F2,Opinion on “Jebakan Utang Cina” frames BRI mega projects and hidden debts as a looming debt trap that endangers Indonesia’s fiscal space and urges diversification away from Chinese financing.,final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020211014ehac0002v,P111,Jakarta-Bandung HSR,2021-10-13,Tempo,Opposed,F2,Uses AidData’s work to argue that the Chinese financed Jakarta-Bandung HSR and other BRI loans create high hidden debt risks and increasing APBN exposure.,final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020211013ehad00002,P029,General,2021-10-13,Tempo,Opposed,F2,"Describes Chinese loans as tempting low interest finance whose fast feasibility studies and opaque terms raise debt sustainability and corruption risks across projects like HSR, toll roads and coal plants.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020211013ehad00003,P029,General,2021-10-14,Tempo,Opposed,F2,"Reports large CDB credit lines to Indonesian state banks and warns that if infrastructure projects underperform, these foreign loans can cascade into SOE distress and ultimately burden the state budget.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020211014ehae00003,P029,General,2021-10-14,Tempo,Opposed,F2,Analyzes Jokowi era use of SOEs to take on Chinese BRI loans as “hidden borrowing” and presents BRI as a tool of Chinese hegemony that increases Indonesia’s external vulnerability.,final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020211014ehae00004,P111,Jakarta-Bandung HSR,2021-10-15,The Jakarta Post,Neutral,F5,Profile of Luhut portrays him as Jokowi’s fixer managing the Jakarta-Bandung HSR and broader China ties while noting critics who see him as representing Chinese interests.,final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020211014ehaf0000b,P111,Jakarta-Bandung HSR,2021-10-15,Tempo,Neutral,F2,Covers a Finance Ministry aide rebutting AidData’s “hidden debt” figure by stressing that BRI and high speed rail loans sit on SOE balance sheets rather than as sovereign debt.,final_thesis_labels,unspecified_llm_assisted_workflow
TEMPOE0020211015ehaf000gq,P111,Jakarta-Bandung HSR,2021-10-21,Tempo,Opposed,F2,"Critiques prestige national strategic projects, citing Jakarta-Bandung HSR cost overruns and state capital injections as examples of mega projects that overburden the APBN and deliver weak growth payoffs.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020211021ehal00002,P029,General,2021-10-27,The Jakarta Post,Neutral,F5,Foreign policy analysis explains Indonesia’s nuanced response to AUKUS and US-China rivalry as strategic hedging and maintaining agency rather than aligning with either power.,final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020211026ehar00002,P029,General,2021-11-02,The Jakarta Post,Supportive,F1,Chinese customs official’s article celebrates booming China-ASEAN trade and BRI connectivity as engines of mutual economic growth and tariff free commerce.,final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020211101ehb20000b,P111,Jakarta-Bandung HSR,2021-11-07,Tempo,Opposed,F2,"Investigative feature argues that KAI’s heavy debt load, worsened by assignments like the Jakarta-Bandung HSR, is financially alarming and crowds out core railway investment and services.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMGEN0020211108ehb70000c,P182,Morowali nickel smelter (GNI),2021-12-30,The Jakarta Post,Supportive,F1,"Reports Jokowi inaugurating the China backed Gunbuster Nickel Industry smelter in Morowali and highlights added value, export gains and fiscal revenue from processing nickel into ferronickel.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020220104ei150000d,P029,General,2022-01-11,The Jakarta Post,Neutral,F5,"Analytical op-ed on US dollar–yuan decoupling, treating China’s currency role in global trade as a structural issue without clearly praising or condemning Chinese finance.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020220110ei1b0000c,P111,Jakarta-Bandung HSR,2022-01-14,Tempo,Opposed,F4,"News report emphasizes floods, cost overruns and environmental problems that have hindered the Jakarta–Bandung high-speed rail and led to temporary work stoppages.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPOE0020220114ei1e000jh,P111,Jakarta-Bandung HSR,2022-01-16,Tempo,Supportive,F4,"Article stresses KCIC’s engineering measures to secure disaster-prone areas along the Jakarta–Bandung HSR line, highlighting mitigation efforts and safety assurances.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020220117ei1g00003,P111,Jakarta-Bandung HSR,2022-01-19,Tempo,Opposed,F2,"Editorial-style piece criticizes mounting delays, swelling costs and project debt for the Jakarta–Bandung HSR as signs of poor planning and financial strain.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020220120ei1j0002v,P111,Jakarta-Bandung HSR,2022-01-20,The Jakarta Post,Neutral,F2,Reports the government’s decision to postpone commercial operation of the Jakarta–Bandung HSR to 2023 and notes cost overruns and budget implications in a factual tone.,final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020220119ei1k00002,P029,General,2022-01-21,Tempo,Opposed,F2,Critiques the new capital (IKN) financing plan as adding heavy burdens to the state budget and cites the Jakarta–Bandung HSR’s ballooning costs as a warning example of debt and fiscal risk.,final_thesis_labels,unspecified_llm_assisted_workflow
TEMPID0020220121ei1l00005,P029,General,2022-01-25,The Jakarta Post,Opposed,F4,Op-ed argues that climate targets ignore developing countries’ realities and specifically criticizes China’s Belt and Road for continuing to build coal and gas plants that worsen global emissions.,final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020220124ei1p00002,P154,Morowali & North Konawe nickel mining,2022-01-31,Tempo,Opposed,F4,"Investigative feature links nickel extraction in Sulawesi to deforestation, pollution and disrupted livelihoods, with Chinese demand and smelters driving environmentally damaging mining.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMGEN0020220131ei1v0000f,P179,Morowali nickel mining,2022-01-31,Tempo,Opposed,F4,"Follow-up piece exposes legal loopholes and political-business ties in nickel concessions around Morowali, framing them as governance failures that enable harmful resource exploitation.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMGEN0020220131ei1v0000e,P111,Jakarta-Bandung HSR,2022-02-09,The Jakarta Post,Opposed,F2,"Explains that the Jakarta–Bandung HSR may take many years to turn a profit, highlighting cost overruns, heavier burdens on investors and an increasingly bleak business outlook.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020220208ei290000b,P111,Jakarta-Bandung HSR,2022-02-11,Tempo,Supportive,F1,"KCIC claims the Jakarta–Bandung HSR project has contributed trillions of rupiah in taxes, land payments and thousands of local jobs, framing it as beneficial to the state and economy.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMPOE0020220211ei2b000jj,P029,General,2022-02-18,The Jakarta Post,Supportive,F5,"Chinese ambassador’s op-ed promotes multilateralism, ASEAN cooperation and Belt and Road infrastructure as engines of shared prosperity in East Asia.",final_thesis_labels,unspecified_llm_assisted_workflow
JKPOST0020220217ei2i0000g,P111,Jakarta-Bandung HSR,2022-02-21,Tempo,Opposed,F4,"Magazine piece on the Bekasi land case condemns irregular land acquisition and compensation involving KCIC and local officials, portraying the HSR as entangled in land mafia practices.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMGEN0020220221ei2l00003,P111,Jakarta-Bandung HSR,2022-02-21,Tempo,Opposed,F4,"Human-interest story of residents affected by the Jakarta–Bandung HSR details misdirected compensation and unresolved land rights, underscoring social injustice and governance failures.",final_thesis_labels,unspecified_llm_assisted_workflow
TEMGEN0020220221ei2l00009,P029,General,2022-02-24,The Jakarta Post,Neutral,F5,Regional analysis urges ASEAN to strengthen intra-ASEAN trade and discusses how China’s Belt and Road could reshape trade patterns without taking a clearly pro- or anti-China stance.,final_thesis_labels,unspecified_llm_assisted_workflow
